OMRKK;OPFØRELSESÅR;ENHED;TID;INDHOLD
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2008;0
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2009;0
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2010;0
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2011;0
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2012;0
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2013;0
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2014;0
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2015;0
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2016;0
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2017;0
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2018;2
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2019;2
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2020;2
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2021;2
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2022;2
Østerbro - Nord/Komponistkvarteret;Før 1850;Antal bygninger;2023;3
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;1991;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;1992;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;1995;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;1996;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;1997;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2001;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2002;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2003;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2004;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2005;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2006;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2007;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2008;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2009;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2010;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2011;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2012;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2013;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2014;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2015;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2016;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2017;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2018;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2019;1
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2020;0
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2021;1
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2022;1
Østerbro - Svanemøllen Syd/Øst;Før 1850;Antal bygninger;2023;1
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;1991;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;1992;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;1995;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;1996;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;1997;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2001;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2002;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2003;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2004;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2005;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2006;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2007;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2008;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2009;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2010;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2011;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2012;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2013;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2014;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2015;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2016;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2017;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2018;0
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2019;1
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2020;1
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2021;1
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2022;2
Østerbro - Århusgade Nord;Før 1850;Antal bygninger;2023;2
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;1991;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;1992;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;1995;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;1996;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;1997;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2001;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2002;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2003;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2004;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2005;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2006;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2007;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2008;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2009;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2010;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2011;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2012;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2013;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2014;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2015;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2016;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2017;0
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2018;4
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2019;6
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2020;7
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2021;7
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2022;7
Østerbro - Århusgade Syd;Før 1850;Antal bygninger;2023;7
Østerbro - Rosenvænget;Før 1850;Antal bygninger;1991;0
Østerbro - Rosenvænget;Før 1850;Antal bygninger;1992;0
Østerbro - Rosenvænget;Før 1850;Antal bygninger;1995;0
Østerbro - Rosenvænget;Før 1850;Antal bygninger;1996;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;1997;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2001;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2002;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2003;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2004;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2005;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2006;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2007;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2008;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2009;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2010;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2011;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2012;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2013;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2014;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2015;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2016;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2017;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2018;1
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2019;2
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2020;2
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2021;2
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2022;2
Østerbro - Rosenvænget;Før 1850;Antal bygninger;2023;3
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;1991;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;1992;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;1995;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;1996;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;1997;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2001;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2002;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2003;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2004;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2005;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2006;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2007;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2008;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2009;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2010;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2011;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2012;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2013;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2014;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2015;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2016;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2017;0
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2018;8
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2019;8
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2020;8
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2021;8
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2022;8
Østerbro - Ny Ryvang;Før 1850;Antal bygninger;2023;8
Østerbro - Nord;Før 1850;Antal bygninger;1991;2
Østerbro - Nord;Før 1850;Antal bygninger;1992;2
Østerbro - Nord;Før 1850;Antal bygninger;1995;2
Østerbro - Nord;Før 1850;Antal bygninger;1996;2
Østerbro - Nord;Før 1850;Antal bygninger;1997;2
Østerbro - Nord;Før 1850;Antal bygninger;2001;2
Østerbro - Nord;Før 1850;Antal bygninger;2002;2
Østerbro - Nord;Før 1850;Antal bygninger;2003;2
Østerbro - Nord;Før 1850;Antal bygninger;2004;2
Østerbro - Nord;Før 1850;Antal bygninger;2005;2
Østerbro - Nord;Før 1850;Antal bygninger;2006;2
Østerbro - Nord;Før 1850;Antal bygninger;2007;2
Østerbro - Nord;Før 1850;Antal bygninger;2008;2
Østerbro - Nord;Før 1850;Antal bygninger;2009;2
Østerbro - Nord;Før 1850;Antal bygninger;2010;2
Østerbro - Nord;Før 1850;Antal bygninger;2011;2
Østerbro - Nord;Før 1850;Antal bygninger;2012;2
Østerbro - Nord;Før 1850;Antal bygninger;2013;2
Østerbro - Nord;Før 1850;Antal bygninger;2014;2
Østerbro - Nord;Før 1850;Antal bygninger;2015;2
Østerbro - Nord;Før 1850;Antal bygninger;2016;2
Østerbro - Nord;Før 1850;Antal bygninger;2017;2
Østerbro - Nord;Før 1850;Antal bygninger;2018;82
Østerbro - Nord;Før 1850;Antal bygninger;2019;84
Østerbro - Nord;Før 1850;Antal bygninger;2020;84
Østerbro - Nord;Før 1850;Antal bygninger;2021;85
Østerbro - Nord;Før 1850;Antal bygninger;2022;84
Østerbro - Nord;Før 1850;Antal bygninger;2023;83
Østerbro - Nordhavn;Før 1850;Antal bygninger;1991;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;1992;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;1995;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;1996;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;1997;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2001;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2002;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2003;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2004;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2005;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2006;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2007;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2008;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2009;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2010;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2011;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2012;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2013;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2014;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2015;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2016;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2017;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2018;0
Østerbro - Nordhavn;Før 1850;Antal bygninger;2019;3
Østerbro - Nordhavn;Før 1850;Antal bygninger;2020;4
Østerbro - Nordhavn;Før 1850;Antal bygninger;2021;4
Østerbro - Nordhavn;Før 1850;Antal bygninger;2022;4
Østerbro - Nordhavn;Før 1850;Antal bygninger;2023;4
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;1991;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;1992;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;1995;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;1996;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;1997;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2001;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2002;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2003;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2004;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2005;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2006;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2007;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2008;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2009;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2010;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2011;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2012;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2013;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2014;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2015;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2016;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2017;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2018;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2019;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2020;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2021;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2022;0
Østerbro - Lyngbyvej Vest;Før 1850;Antal bygninger;2023;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;1991;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;1992;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;1995;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;1996;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;1997;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2001;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2002;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2003;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2004;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2005;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2006;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2007;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2008;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2009;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2010;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2011;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2012;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2013;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2014;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2015;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2016;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2017;0
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2018;1
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2019;1
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2020;1
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2021;2
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2022;2
Østerbro - Lyngbyvej Øst/Klimakvarteret;Før 1850;Antal bygninger;2023;2
Østerbro - Fælled;Før 1850;Antal bygninger;1991;1
Østerbro - Fælled;Før 1850;Antal bygninger;1992;1
Østerbro - Fælled;Før 1850;Antal bygninger;1995;0
Østerbro - Fælled;Før 1850;Antal bygninger;1996;0
Østerbro - Fælled;Før 1850;Antal bygninger;1997;0
Østerbro - Fælled;Før 1850;Antal bygninger;2001;0
Østerbro - Fælled;Før 1850;Antal bygninger;2002;0
Østerbro - Fælled;Før 1850;Antal bygninger;2003;0
Østerbro - Fælled;Før 1850;Antal bygninger;2004;0
Østerbro - Fælled;Før 1850;Antal bygninger;2005;0
Østerbro - Fælled;Før 1850;Antal bygninger;2006;0
Østerbro - Fælled;Før 1850;Antal bygninger;2007;0
Østerbro - Fælled;Før 1850;Antal bygninger;2008;0
Østerbro - Fælled;Før 1850;Antal bygninger;2009;0
Østerbro - Fælled;Før 1850;Antal bygninger;2010;0
Østerbro - Fælled;Før 1850;Antal bygninger;2011;0
Østerbro - Fælled;Før 1850;Antal bygninger;2012;0
Østerbro - Fælled;Før 1850;Antal bygninger;2013;0
Østerbro - Fælled;Før 1850;Antal bygninger;2014;0
Østerbro - Fælled;Før 1850;Antal bygninger;2015;0
Østerbro - Fælled;Før 1850;Antal bygninger;2016;0
Østerbro - Fælled;Før 1850;Antal bygninger;2017;0
Østerbro - Fælled;Før 1850;Antal bygninger;2018;3
Østerbro - Fælled;Før 1850;Antal bygninger;2019;3
Østerbro - Fælled;Før 1850;Antal bygninger;2020;3
Østerbro - Fælled;Før 1850;Antal bygninger;2021;3
Østerbro - Fælled;Før 1850;Antal bygninger;2022;3
Østerbro - Fælled;Før 1850;Antal bygninger;2023;2
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;1991;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;1992;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;1995;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;1996;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;1997;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2001;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2002;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2003;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2004;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2005;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2006;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2007;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2008;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2009;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2010;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2011;1
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;Før 1850;Antal bygninger;2012;1
