OMRKK;OPFØRELSESÅR;ENHED;TID;INDHOLD
Østerbro - Århusgade Syd;1850-1899;Antal bygninger;2016;139
Østerbro - Århusgade Syd;1850-1899;Antal bygninger;2017;136
Østerbro - Århusgade Syd;1850-1899;Antal bygninger;2018;136
Østerbro - Århusgade Syd;1850-1899;Antal bygninger;2019;136
Østerbro - Århusgade Syd;1850-1899;Antal bygninger;2020;136
Østerbro - Århusgade Syd;1850-1899;Antal bygninger;2021;136
Østerbro - Århusgade Syd;1850-1899;Antal bygninger;2022;136
Østerbro - Århusgade Syd;1850-1899;Antal bygninger;2023;136
Østerbro - Rosenvænget;1850-1899;Antal bygninger;1991;171
Østerbro - Rosenvænget;1850-1899;Antal bygninger;1992;171
Østerbro - Rosenvænget;1850-1899;Antal bygninger;1995;193
Østerbro - Rosenvænget;1850-1899;Antal bygninger;1996;192
Østerbro - Rosenvænget;1850-1899;Antal bygninger;1997;190
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2001;186
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2002;186
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2003;186
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2004;179
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2005;178
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2006;172
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2007;172
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2008;172
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2009;172
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2010;172
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2011;172
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2012;171
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2013;171
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2014;172
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2015;171
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2016;172
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2017;172
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2018;168
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2019;167
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2020;167
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2021;167
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2022;167
Østerbro - Rosenvænget;1850-1899;Antal bygninger;2023;167
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;1991;18
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;1992;18
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;1995;18
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;1996;18
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;1997;18
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2001;15
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2002;15
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2003;16
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2004;15
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2005;15
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2006;15
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2007;15
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2008;15
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2009;15
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2010;15
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2011;15
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2012;0
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2013;6
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2014;13
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2015;13
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2016;13
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2017;13
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2018;2
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2019;2
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2020;13
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2021;13
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2022;2
Østerbro - Ny Ryvang;1850-1899;Antal bygninger;2023;2
Østerbro - Nord;1850-1899;Antal bygninger;1991;11
Østerbro - Nord;1850-1899;Antal bygninger;1992;11
Østerbro - Nord;1850-1899;Antal bygninger;1995;10
Østerbro - Nord;1850-1899;Antal bygninger;1996;10
Østerbro - Nord;1850-1899;Antal bygninger;1997;10
Østerbro - Nord;1850-1899;Antal bygninger;2001;18
Østerbro - Nord;1850-1899;Antal bygninger;2002;18
Østerbro - Nord;1850-1899;Antal bygninger;2003;18
Østerbro - Nord;1850-1899;Antal bygninger;2004;18
Østerbro - Nord;1850-1899;Antal bygninger;2005;18
Østerbro - Nord;1850-1899;Antal bygninger;2006;18
Østerbro - Nord;1850-1899;Antal bygninger;2007;18
Østerbro - Nord;1850-1899;Antal bygninger;2008;18
Østerbro - Nord;1850-1899;Antal bygninger;2009;18
Østerbro - Nord;1850-1899;Antal bygninger;2010;18
Østerbro - Nord;1850-1899;Antal bygninger;2011;17
Østerbro - Nord;1850-1899;Antal bygninger;2012;17
Østerbro - Nord;1850-1899;Antal bygninger;2013;17
Østerbro - Nord;1850-1899;Antal bygninger;2014;17
Østerbro - Nord;1850-1899;Antal bygninger;2015;17
Østerbro - Nord;1850-1899;Antal bygninger;2016;17
Østerbro - Nord;1850-1899;Antal bygninger;2017;17
Østerbro - Nord;1850-1899;Antal bygninger;2018;17
Østerbro - Nord;1850-1899;Antal bygninger;2019;17
Østerbro - Nord;1850-1899;Antal bygninger;2020;14
Østerbro - Nord;1850-1899;Antal bygninger;2021;14
Østerbro - Nord;1850-1899;Antal bygninger;2022;14
Østerbro - Nord;1850-1899;Antal bygninger;2023;14
Østerbro - Nordhavn;1850-1899;Antal bygninger;1991;21
Østerbro - Nordhavn;1850-1899;Antal bygninger;1992;21
Østerbro - Nordhavn;1850-1899;Antal bygninger;1995;18
Østerbro - Nordhavn;1850-1899;Antal bygninger;1996;17
Østerbro - Nordhavn;1850-1899;Antal bygninger;1997;17
Østerbro - Nordhavn;1850-1899;Antal bygninger;2001;16
Østerbro - Nordhavn;1850-1899;Antal bygninger;2002;16
Østerbro - Nordhavn;1850-1899;Antal bygninger;2003;15
Østerbro - Nordhavn;1850-1899;Antal bygninger;2004;16
Østerbro - Nordhavn;1850-1899;Antal bygninger;2005;16
Østerbro - Nordhavn;1850-1899;Antal bygninger;2006;16
Østerbro - Nordhavn;1850-1899;Antal bygninger;2007;16
Østerbro - Nordhavn;1850-1899;Antal bygninger;2008;16
Østerbro - Nordhavn;1850-1899;Antal bygninger;2009;16
Østerbro - Nordhavn;1850-1899;Antal bygninger;2010;16
Østerbro - Nordhavn;1850-1899;Antal bygninger;2011;16
Østerbro - Nordhavn;1850-1899;Antal bygninger;2012;16
Østerbro - Nordhavn;1850-1899;Antal bygninger;2013;14
Østerbro - Nordhavn;1850-1899;Antal bygninger;2014;13
Østerbro - Nordhavn;1850-1899;Antal bygninger;2015;13
Østerbro - Nordhavn;1850-1899;Antal bygninger;2016;13
Østerbro - Nordhavn;1850-1899;Antal bygninger;2017;13
Østerbro - Nordhavn;1850-1899;Antal bygninger;2018;13
Østerbro - Nordhavn;1850-1899;Antal bygninger;2019;13
Østerbro - Nordhavn;1850-1899;Antal bygninger;2020;13
Østerbro - Nordhavn;1850-1899;Antal bygninger;2021;12
Østerbro - Nordhavn;1850-1899;Antal bygninger;2022;12
Østerbro - Nordhavn;1850-1899;Antal bygninger;2023;12
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;1991;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;1992;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;1995;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;1996;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;1997;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2001;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2002;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2003;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2004;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2005;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2006;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2007;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2008;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2009;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2010;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2011;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2012;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2013;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2014;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2015;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2016;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2017;6
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2018;4
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2019;4
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2020;4
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2021;4
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2022;4
Østerbro - Lyngbyvej Vest;1850-1899;Antal bygninger;2023;4
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;1991;4
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;1992;4
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;1995;4
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;1996;4
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;1997;4
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2001;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2002;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2003;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2004;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2005;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2006;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2007;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2008;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2009;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2010;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2011;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2012;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2013;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2014;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2015;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2016;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2017;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2018;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2019;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2020;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2021;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2022;3
Østerbro - Lyngbyvej Øst/Klimakvarteret;1850-1899;Antal bygninger;2023;3
Østerbro - Fælled;1850-1899;Antal bygninger;1991;210
Østerbro - Fælled;1850-1899;Antal bygninger;1992;209
Østerbro - Fælled;1850-1899;Antal bygninger;1995;212
Østerbro - Fælled;1850-1899;Antal bygninger;1996;212
Østerbro - Fælled;1850-1899;Antal bygninger;1997;212
Østerbro - Fælled;1850-1899;Antal bygninger;2001;223
Østerbro - Fælled;1850-1899;Antal bygninger;2002;222
Østerbro - Fælled;1850-1899;Antal bygninger;2003;222
Østerbro - Fælled;1850-1899;Antal bygninger;2004;222
Østerbro - Fælled;1850-1899;Antal bygninger;2005;222
Østerbro - Fælled;1850-1899;Antal bygninger;2006;219
Østerbro - Fælled;1850-1899;Antal bygninger;2007;217
Østerbro - Fælled;1850-1899;Antal bygninger;2008;216
Østerbro - Fælled;1850-1899;Antal bygninger;2009;216
Østerbro - Fælled;1850-1899;Antal bygninger;2010;216
Østerbro - Fælled;1850-1899;Antal bygninger;2011;214
Østerbro - Fælled;1850-1899;Antal bygninger;2012;214
Østerbro - Fælled;1850-1899;Antal bygninger;2013;214
Østerbro - Fælled;1850-1899;Antal bygninger;2014;215
Østerbro - Fælled;1850-1899;Antal bygninger;2015;215
Østerbro - Fælled;1850-1899;Antal bygninger;2016;215
Østerbro - Fælled;1850-1899;Antal bygninger;2017;215
Østerbro - Fælled;1850-1899;Antal bygninger;2018;214
Østerbro - Fælled;1850-1899;Antal bygninger;2019;213
Østerbro - Fælled;1850-1899;Antal bygninger;2020;214
Østerbro - Fælled;1850-1899;Antal bygninger;2021;214
Østerbro - Fælled;1850-1899;Antal bygninger;2022;214
Østerbro - Fælled;1850-1899;Antal bygninger;2023;214
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;1991;265
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;1992;263
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;1995;263
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;1996;262
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;1997;262
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2001;260
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2002;260
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2003;260
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2004;260
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2005;260
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2006;252
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2007;251
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2008;251
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2009;250
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2010;250
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2011;250
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2012;250
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2013;250
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2014;249
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2015;249
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2016;249
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2017;249
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2018;250
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2019;250
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2020;249
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2021;250
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2022;249
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1850-1899;Antal bygninger;2023;249
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;1991;403
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;1992;403
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;1995;391
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;1996;390
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;1997;393
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2001;377
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2002;377
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2003;376
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2004;372
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2005;372
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2006;359
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2007;359
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2008;358
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2009;357
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2010;356
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2011;355
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2012;352
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2013;351
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2014;355
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2015;353
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2016;354
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2017;353
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2018;352
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2019;351
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2020;351
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2021;351
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2022;351
Nørrebro - Guldbergskvarteret/Panum/Ravnsborggade;1850-1899;Antal bygninger;2023;351
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;1991;115
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;1992;115
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;1995;115
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;1996;113
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;1997;113
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2001;113
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2002;113
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2003;112
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2004;111
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2005;111
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2006;107
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2007;107
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2008;105
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2009;103
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2010;103
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2011;101
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2012;101
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2013;100
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2014;99
Nørrebro - Stefansgade/Nørrebroparken/Lundtoftegade;1850-1899;Antal bygninger;2015;99
